transcript_id	gene	transcript_type	tsl	biotype
ENST00000453811	AL022329.1	E		lncRNA
ENST00000455558	GRK3	E		nonsense_mediated_decay
ENST00000619906	GRK3	E		protein_coding
ENST00000661676	AL022329.1	E		lncRNA
ENST00000666865	AL022329.1	E		lncRNA
NM_001362778.2	GRK3	R		protein_coding
NM_005160.4	GRK3	R		protein_coding
XR_001755175.1	GRK3	R		misc_RNA
XR_001755459.1	LOC100996404	R		lncRNA
XR_158960.4	LOC100996404	R		lncRNA
XR_937823.1	GRK3	R		misc_RNA
XR_938092.2	LOC100996404	R		lncRNA
XR_938093.1	LOC100996404	R		lncRNA
XR_938094.2	LOC100996404	R		lncRNA
ENST00000413494	AL022329.2	E		lncRNA
XR_001755463.1	LOC105372964	R		lncRNA
ENST00000418510	YES1P1	E		processed_pseudogene
XM_011529975.2	GRK3	R		protein_coding
ENST00000410653	RNA5SP494	E		rRNA_pseudogene
ENST00000536101	MYO18B	E		protein_coding
XM_011530458.2	MYO18B	R		protein_coding
XM_011530461.2	MYO18B	R		protein_coding
XM_011530464.2	MYO18B	R		protein_coding
XM_011530466.2	MYO18B	R		protein_coding
XM_017029012.1	MYO18B	R		protein_coding
XM_017029014.1	MYO18B	R		protein_coding
XM_017029015.1	MYO18B	R		protein_coding
XM_017029017.1	MYO18B	R		protein_coding
ENST00000335473	MYO18B	E		protein_coding
ENST00000407587	MYO18B	E		protein_coding
NM_001318245.2	MYO18B	R		protein_coding
NM_032608.7	MYO18B	R		protein_coding
XM_011530459.2	MYO18B	R		protein_coding
ENST00000624255	AL022329.3	E		lncRNA
XM_017029013.1	MYO18B	R		protein_coding
ENST00000539302	MYO18B	E		nonsense_mediated_decay
XM_011530460.2	MYO18B	R		protein_coding
XM_011530465.2	MYO18B	R		protein_coding
ENST00000418374	MYO18B	E		retained_intron
XM_017029016.1	MYO18B	R		protein_coding
ENST00000453457	MYO18B-AS1	E		lncRNA
ENST00000600211	MYO18B-AS1	E		lncRNA
XR_938086.2	LOC105372963	R		lncRNA
ENST00000593715	MYO18B-AS1	E		lncRNA
ENST00000594542	MYO18B-AS1	E		lncRNA
ENST00000594585	MYO18B-AS1	E		lncRNA
ENST00000595102	MYO18B-AS1	E		lncRNA
ENST00000596813	MYO18B-AS1	E		lncRNA
ENST00000597284	MYO18B-AS1	E		lncRNA
ENST00000597548	MYO18B-AS1	E		lncRNA
ENST00000597614	MYO18B-AS1	E		lncRNA
ENST00000599080	MYO18B-AS1	E		lncRNA
ENST00000607895	MYO18B-AS1	E		lncRNA
ENST00000608115	MYO18B-AS1	E		lncRNA
ENST00000608257	MYO18B-AS1	E		lncRNA
ENST00000608507	MYO18B-AS1	E		lncRNA
ENST00000608921	MYO18B-AS1	E		lncRNA
ENST00000609157	MYO18B-AS1	E		lncRNA
ENST00000609275	MYO18B-AS1	E		lncRNA
ENST00000609570	MYO18B-AS1	E		lncRNA
ENST00000609809	MYO18B-AS1	E		lncRNA
ENST00000609820	MYO18B-AS1	E		lncRNA
ENST00000609823	MYO18B-AS1	E		lncRNA
ENST00000609889	MYO18B-AS1	E		lncRNA
ENST00000600269	MYO18B-AS1	E		lncRNA
ENST00000594856	MYO18B-AS1	E		lncRNA
ENST00000599792	MYO18B-AS1	E		lncRNA
ENST00000600903	MYO18B-AS1	E		lncRNA
ENST00000595093	MYO18B-AS1	E		lncRNA
ENST00000534908	MYO18B	E		processed_transcript
ENST00000536204	MYO18B	E		processed_transcript
ENST00000539544	MYO18B	E		processed_transcript
ENST00000543971	MYO18B	E		protein_coding
ENST00000436423	Z98949.2	E		lncRNA
ENST00000411124	RN7SKP169	E		misc_RNA
ENST00000440996	Z98949.1	E		processed_pseudogene
ENST00000540454	MYO18B	E		nonsense_mediated_decay
XR_938106.2	LOC102724801	R		lncRNA
XR_938105.1	LINC02559	R		lncRNA
XR_938103.1	LINC02559	R		lncRNA
ENST00000420391	LINC02559	E		lncRNA
ENST00000434510	AL022337.1	E		lncRNA
ENST00000650717	AL022337.1	E		lncRNA
ENST00000652418	AL022337.1	E		lncRNA
XR_938101.2	LOC105372971	R		lncRNA
XR_938102.2	LOC105372971	R		lncRNA
ENST00000248933	SEZ6L	E		protein_coding
ENST00000343706	SEZ6L	E		protein_coding
ENST00000360929	SEZ6L	E		protein_coding
ENST00000404234	SEZ6L	E		protein_coding
ENST00000529632	SEZ6L	E		protein_coding
ENST00000629590	SEZ6L	E		protein_coding
NM_001184773.2	SEZ6L	R		protein_coding
NM_001184774.2	SEZ6L	R		protein_coding
NM_001184775.2	SEZ6L	R		protein_coding
NM_001184776.2	SEZ6L	R		protein_coding
NM_001184777.2	SEZ6L	R		protein_coding
NM_021115.5	SEZ6L	R		protein_coding
XM_005261439.3	SEZ6L	R		protein_coding
XM_005261440.3	SEZ6L	R		protein_coding
XM_006724195.3	SEZ6L	R		protein_coding
XM_011530037.2	SEZ6L	R		protein_coding
XM_011530038.2	SEZ6L	R		protein_coding
XM_011530039.2	SEZ6L	R		protein_coding
XM_017028699.1	SEZ6L	R		protein_coding
XM_017028700.1	SEZ6L	R		protein_coding
XR_001755468.1	LOC105372974	R		lncRNA
XR_001755469.1	LOC105372974	R		lncRNA
XR_001755470.2	LOC105372974	R		lncRNA
XR_001755471.2	LOC105372974	R		lncRNA
XR_002958740.1	LOC105372974	R		lncRNA
XR_002958741.1	LOC105372974	R		lncRNA
XR_002958742.1	LOC105372974	R		lncRNA
ENST00000414989	SEZ6L-AS1	E		lncRNA
ENST00000402979	SEZ6L	E		protein_coding
ENST00000403121	SEZ6L	E		protein_coding
ENST00000483291	SEZ6L	E		retained_intron
ENST00000494013	SEZ6L	E		processed_transcript
ENST00000516458	RNA5SP495	E		rRNA_pseudogene
ENST00000450463	Z99714.1	E		processed_pseudogene
ENST00000215906	ASPHD2	E		protein_coding
NM_020437.5	ASPHD2	R		protein_coding
ENST00000519774	HPS4	E		processed_transcript
NM_001349904.2	HPS4	R		protein_coding
NM_001349905.1	HPS4	R		protein_coding
ENST00000493455	HPS4	E		processed_transcript
XM_011530492.2	HPS4	R		protein_coding
XM_017029045.2	HPS4	R		protein_coding
XM_024452300.1	HPS4	R		protein_coding
ENST00000398145	HPS4	E		protein_coding
NM_001349896.1	HPS4	R		protein_coding
NM_001349898.2	HPS4	R		protein_coding
NM_001349899.2	HPS4	R		protein_coding
NM_001349900.2	HPS4	R		protein_coding
NM_001349901.1	HPS4	R		protein_coding
NM_001349902.1	HPS4	R		protein_coding
NM_001349903.2	HPS4	R		protein_coding
NM_022081.6	HPS4	R		protein_coding
NM_152841.2	HPS4	R		protein_coding
NR_073135.1	HPS4	R		misc_RNA
NR_073136.2	HPS4	R		misc_RNA
NR_146311.2	HPS4	R		misc_RNA
NR_146312.1	HPS4	R		misc_RNA
NR_146313.2	HPS4	R		misc_RNA
NR_146314.1	HPS4	R		misc_RNA
NR_146315.2	HPS4	R		misc_RNA
NR_146316.2	HPS4	R		misc_RNA
XR_001755364.1	HPS4	R		misc_RNA
XR_002958721.1	HPS4	R		misc_RNA
XR_937947.2	HPS4	R		misc_RNA
ENST00000491142	HPS4	E		processed_transcript
XM_011530485.2	HPS4	R		protein_coding
XM_011530493.3	HPS4	R		protein_coding
XM_017029047.2	HPS4	R		protein_coding
XM_017029052.2	HPS4	R		protein_coding
XR_001755361.2	HPS4	R		misc_RNA
XR_001755366.2	HPS4	R		misc_RNA
ENST00000336873	HPS4	E		protein_coding
ENST00000402105	HPS4	E		protein_coding
ENST00000429411	HPS4	E		nonsense_mediated_decay
ENST00000439453	HPS4	E		nonsense_mediated_decay
ENST00000464362	HPS4	E		nonsense_mediated_decay
ENST00000466781	HPS4	E		retained_intron
XM_006724360.3	HPS4	R		protein_coding
XM_011530486.2	HPS4	R		protein_coding
XM_011530487.2	HPS4	R		protein_coding
XM_011530488.2	HPS4	R		protein_coding
XM_011530489.2	HPS4	R		protein_coding
XM_011530490.3	HPS4	R		protein_coding
XM_011530494.2	HPS4	R		protein_coding
XM_011530495.2	HPS4	R		protein_coding
XM_011530496.2	HPS4	R		protein_coding
XM_017029046.2	HPS4	R		protein_coding
XM_017029053.1	HPS4	R		protein_coding
XM_017029056.2	HPS4	R		protein_coding
XM_017029061.2	HPS4	R		protein_coding
XM_017029062.2	HPS4	R		protein_coding
XM_017029063.2	HPS4	R		protein_coding
XM_017029064.2	HPS4	R		protein_coding
XM_024452298.1	HPS4	R		protein_coding
XM_024452299.1	HPS4	R		protein_coding
ENST00000496385	HPS4	E		retained_intron
XM_011530491.3	HPS4	R		protein_coding
ENST00000485842	HPS4	E		retained_intron
ENST00000422379	HPS4	E		protein_coding
ENST00000459918	HPS4	E		processed_transcript
ENST00000481910	HPS4	E		retained_intron
ENST00000483631	HPS4	E		processed_transcript
ENST00000473782	HPS4	E		processed_transcript
ENST00000479064	HPS4	E		processed_transcript
ENST00000215917	SRRD	E		protein_coding
NM_001013694.3	SRRD	R		protein_coding
XM_011530178.2	SRRD	R		protein_coding
XM_017028799.2	SRRD	R		protein_coding
ENST00000477945	SRRD	E		retained_intron
ENST00000471799	SRRD	E		retained_intron
ENST00000405938	TFIP11	E		protein_coding
ENST00000407148	TFIP11	E		protein_coding
ENST00000407431	TFIP11	E		protein_coding
ENST00000407690	TFIP11	E		protein_coding
ENST00000492137	TFIP11	E		retained_intron
ENST00000619735	TFIP11	E		protein_coding
NM_001008697.3	TFIP11	R		protein_coding
NM_001346857.2	TFIP11	R		protein_coding
NM_001346858.2	TFIP11	R		protein_coding
NM_001346859.2	TFIP11	R		protein_coding
NM_001346861.2	TFIP11	R		protein_coding
NM_001346862.2	TFIP11	R		protein_coding
NM_012143.4	TFIP11	R		protein_coding
XM_024452194.1	TFIP11	R		protein_coding
XM_024452195.1	TFIP11	R		protein_coding
ENST00000481357	TFIP11	E		retained_intron
ENST00000450493	TFIP11	E		protein_coding
ENST00000496523	TFIP11	E		processed_transcript
ENST00000493698	TFIP11	E		retained_intron
ENST00000455080	TFIP11	E		protein_coding
ENST00000472918	TFIP11	E		retained_intron
ENST00000479489	TFIP11	E		retained_intron
ENST00000418876	TFIP11	E		protein_coding
ENST00000420242	TFIP11	E		protein_coding
ENST00000440258	TFIP11	E		protein_coding
ENST00000464449	TFIP11	E		retained_intron
ENST00000565764	Z95115.1	E		lncRNA
ENST00000566814	Z95115.1	E		lncRNA
NR_144529.1	LOC100507599	R		lncRNA
ENST00000338754	TPST2	E		protein_coding
NM_001008566.3	TPST2	R		protein_coding
NM_001362922.2	TPST2	R		protein_coding
NM_001362923.2	TPST2	R		protein_coding
NM_003595.5	TPST2	R		protein_coding
XM_024452294.1	TPST2	R		protein_coding
ENST00000398110	TPST2	E		protein_coding
ENST00000403880	TPST2	E		protein_coding
ENST00000445720	TPST2	E		protein_coding
ENST00000440953	TPST2	E		protein_coding
ENST00000442495	TPST2	E		protein_coding
ENST00000450022	TPST2	E		protein_coding
ENST00000453117	TPST2	E		protein_coding
ENST00000454778	TPST2	E		protein_coding
ENST00000408833	MIR548J	E		miRNA
NR_031615.1	MIR548J	R		miRNA
ENST00000395823	HMGB1P10	E		processed_pseudogene
ENST00000647684	CRYBB1	E		protein_coding
ENST00000668614	Z95115.2	E		lncRNA
NM_001887.4	CRYBB1	R		protein_coding
XM_011529899.3	CRYBB1	R		protein_coding
ENST00000647569	CRYBB1	E		processed_transcript
XM_006724140.3	CRYBA4	R		protein_coding
ENST00000354760	CRYBA4	E		protein_coding
ENST00000466315	CRYBA4	E		processed_transcript
NM_001886.3	CRYBA4	R		protein_coding
ENST00000425548	ISCA2P1	E		processed_pseudogene
ENST00000418918	MIAT	E		lncRNA
ENST00000421867	MIAT	E		lncRNA
ENST00000643002	MIAT	E		lncRNA
ENST00000643270	MIAT	E		lncRNA
ENST00000656640	MIAT	E		lncRNA
ENST00000668051	MIAT	E		lncRNA
ENST00000669142	MIAT	E		lncRNA
ENST00000660931	MIAT	E		lncRNA
ENST00000430483	MIAT	E		lncRNA
ENST00000440347	MIAT	E		lncRNA
ENST00000450203	MIAT	E		lncRNA
ENST00000422403	MIAT	E		lncRNA
ENST00000425476	MIAT	E		lncRNA
ENST00000436238	MIAT	E		lncRNA
ENST00000439738	MIAT	E		lncRNA
ENST00000451141	MIAT	E		lncRNA
ENST00000452429	MIAT	E		lncRNA
ENST00000455640	MIAT	E		lncRNA
ENST00000413665	MIAT	E		lncRNA
ENST00000419237	MIAT	E		lncRNA
ENST00000449717	MIAT	E		lncRNA
ENST00000453023	MIAT	E		lncRNA
ENST00000458302	MIAT	E		lncRNA
ENST00000613780	MIAT	E		lncRNA
ENST00000616213	MIAT	E		lncRNA
ENST00000616469	MIAT	E		lncRNA
ENST00000617016	Z99774.5	E		misc_RNA
ENST00000620145	MIAT	E		lncRNA
ENST00000670887	MIAT	E		lncRNA
NR_003491.3	MIAT	R		lncRNA
NR_033319.2	MIAT	R		lncRNA
NR_033320.2	MIAT	R		lncRNA
NR_033321.2	MIAT	R		lncRNA
ENST00000665574	MIAT	E		lncRNA
ENST00000382641	Z99774.1	E		lncRNA
ENST00000618919	Z99774.4	E		misc_RNA
ENST00000613562	Z99774.2	E		misc_RNA
ENST00000444388	MIATNB	E		lncRNA
ENST00000450963	MIATNB	E		lncRNA
ENST00000651474	MIATNB	E		lncRNA
ENST00000435162	MIATNB	E		lncRNA
ENST00000437071	MIATNB	E		lncRNA
ENST00000440816	MIATNB	E		lncRNA
ENST00000449017	MIATNB	E		lncRNA
ENST00000421253	MIATNB	E		lncRNA
ENST00000613656	Z99774.3	E		misc_RNA
NR_110543.1	MIATNB	R		lncRNA
ENST00000653953	MIATNB	E		lncRNA
ENST00000668496	MIATNB	E		lncRNA
ENST00000446336	MIATNB	E		lncRNA
ENST00000417083	MIATNB	E		lncRNA
ENST00000662474	MIATNB	E		lncRNA
ENST00000664301	MIATNB	E		lncRNA
ENST00000669899	MIATNB	E		lncRNA
XR_938114.2	LOC105372976	R		lncRNA
ENST00000434868	LINC01422	E		lncRNA
ENST00000653531	LINC01422	E		lncRNA
NR_146604.1	LOC110091768	R		lncRNA
ENST00000658323	LINC01422	E		lncRNA
ENST00000664041	LINC01422	E		lncRNA
ENST00000664057	LINC01422	E		lncRNA
ENST00000670559	LINC01422	E		lncRNA
ENST00000671424	LINC01422	E		lncRNA
ENST00000422915	Z97353.1	E		processed_pseudogene
ENST00000438113	Z97353.2	E		lncRNA
ENST00000447149	Z97353.2	E		lncRNA
NR_110540.1	LINC01422	R		lncRNA
XR_001755472.1	LOC107985582	R		lncRNA
ENST00000623027	AL008638.3	E		lncRNA
ENST00000363573	RNU6-1066P	E		snRNA
ENST00000623814	AL008638.5	E		lncRNA
ENST00000624792	AL008638.4	E		lncRNA
ENST00000453934	AL008638.2	E		lncRNA
NM_001318329.2	LOC284898	R		protein_coding
NR_164796.1	LOC284898	R		misc_RNA
ENST00000658755	AL008638.2	E		lncRNA
ENST00000623947	AL008638.6	E		lncRNA
XR_001755607.1	LOC107985534	R		lncRNA
ENST00000430468	AL008638.1	E		lncRNA
NM_001318392.1	LOC105372977	R		protein_coding
XM_017028532.1	LOC105372977	R		protein_coding
ENST00000427360	AL021153.1	E		lncRNA
ENST00000444114	LINC01638	E		lncRNA
NM_001350812.2	LINC01638	R		protein_coding
ENST00000418271	LINC01638	E		lncRNA
ENST00000650737	LINC01638	E		lncRNA
ENST00000659538	LINC01638	E		lncRNA
ENST00000660027	LINC01638	E		lncRNA
ENST00000449126	AL020994.3	E		lncRNA
ENST00000454387	AL020994.1	E		lncRNA
ENST00000657960	LINC02554	E		lncRNA
ENST00000662296	LINC02554	E		lncRNA
ENST00000665304	LINC02554	E		lncRNA
ENST00000426467	LINC02554	E		lncRNA
NR_134581.1	LINC02554	R		lncRNA
XR_938121.1	LOC105372979	R		lncRNA
ENST00000413244	AL020994.2	E		lncRNA
ENST00000668323	AL020994.2	E		lncRNA
ENST00000669277	AL020994.2	E		lncRNA
XR_430432.3	LOC102724900	R		lncRNA
XR_938122.2	LOC102724900	R		lncRNA
ENST00000623572	AL049536.1	E		lncRNA
ENST00000625043	AL049536.1	E		lncRNA
ENST00000654206	AL050402.2	E		lncRNA
XR_938123.3	LOC105372980	R		lncRNA
ENST00000440477	AL050402.1	E		lncRNA
XR_938124.2	LOC105372981	R		lncRNA
ENST00000415655	AL133456.1	E		lncRNA
ENST00000440255	AL121885.2	E		lncRNA
ENST00000422833	AL121885.3	E		lncRNA
ENST00000417957	AL121885.1	E		lncRNA
ENST00000302326	MN1	E		protein_coding
NM_002430.3	MN1	R		protein_coding
ENST00000424656	MN1	E		nonsense_mediated_decay
ENST00000497225	MN1	E		processed_transcript
XR_001755624.1	LOC107985529	R		lncRNA
ENST00000320996	PITPNB	E		protein_coding
ENST00000335272	PITPNB	E		protein_coding
ENST00000455418	PITPNB	E		protein_coding
NM_001284277.2	PITPNB	R		protein_coding
NM_001284278.2	PITPNB	R		protein_coding
NM_012399.5	PITPNB	R		protein_coding
XM_011530052.2	PITPNB	R		protein_coding
XR_001755190.1	PITPNB	R		misc_RNA
XR_002958679.1	PITPNB	R		misc_RNA
ENST00000634017	PITPNB	E		protein_coding
ENST00000477861	PITPNB	E		retained_intron
ENST00000493007	PITPNB	E		retained_intron
ENST00000415296	PITPNB	E		protein_coding
ENST00000436663	PITPNB	E		protein_coding
XM_017028707.1	PITPNB	R		protein_coding
ENST00000465179	PITPNB	E		retained_intron
ENST00000460566	PITPNB	E		retained_intron
ENST00000471825	PITPNB	E		retained_intron
ENST00000417381	TTC28-AS1	E		lncRNA
ENST00000417497	TTC28-AS1	E		lncRNA
ENST00000419253	TTC28-AS1	E		lncRNA
ENST00000424161	TTC28-AS1	E		lncRNA
ENST00000425112	TTC28-AS1	E		lncRNA
ENST00000428818	TTC28-AS1	E		lncRNA
ENST00000428858	TTC28-AS1	E		retained_intron
ENST00000430853	TTC28-AS1	E		lncRNA
ENST00000434221	TTC28-AS1	E		lncRNA
ENST00000435348	TTC28-AS1	E		lncRNA
ENST00000436996	TTC28-AS1	E		retained_intron
ENST00000437713	TTC28-AS1	E		lncRNA
ENST00000452612	TTC28-AS1	E		lncRNA
ENST00000453632	TTC28-AS1	E		lncRNA
ENST00000454741	TTC28-AS1	E		lncRNA
ENST00000454996	TTC28-AS1	E		lncRNA
ENST00000582434	MIR3199-1	E		miRNA
ENST00000614690	AL031591.2	E		misc_RNA
ENST00000636243	MIR3199-2	E		miRNA
ENST00000654553	TTC28-AS1	E		lncRNA
ENST00000655332	TTC28-AS1	E		lncRNA
ENST00000659843	TTC28-AS1	E		lncRNA
ENST00000662329	TTC28-AS1	E		lncRNA
ENST00000662424	TTC28-AS1	E		lncRNA
ENST00000662682	TTC28-AS1	E		lncRNA
ENST00000664946	TTC28-AS1	E		lncRNA
ENST00000665376	TTC28-AS1	E		lncRNA
ENST00000665505	TTC28-AS1	E		lncRNA
ENST00000669227	TTC28-AS1	E		lncRNA
ENST00000670585	TTC28-AS1	E		lncRNA
ENST00000670661	TTC28-AS1	E		lncRNA
NR_026962.1	TTC28-AS1	R		lncRNA
NR_026963.1	TTC28-AS1	R		lncRNA
NR_036169.1	MIR3199-1	R		miRNA
NR_036170.1	MIR3199-2	R		miRNA
ENST00000611117	AL031591.1	E		misc_RNA
ENST00000654619	TTC28-AS1	E		lncRNA
ENST00000397906	TTC28	E		protein_coding
ENST00000612946	TTC28	E		protein_coding
NM_001145418.1	TTC28	R		protein_coding
XM_005261405.2	TTC28	R		protein_coding
XM_006724171.4	TTC28	R		protein_coding
XM_011530018.3	TTC28	R		protein_coding
XM_017028673.2	TTC28	R		protein_coding
ENST00000431039	TTC28	E		protein_coding
ENST00000480563	TTC28	E		retained_intron
ENST00000428584	TTC28-AS1	E		lncRNA
ENST00000655196	TTC28-AS1	E		lncRNA
ENST00000433317	TTC28-AS1	E		lncRNA
ENST00000469670	TTC28	E		retained_intron
ENST00000540665	TTC28-AS1	E		lncRNA
ENST00000615579	AL033538.1	E		misc_RNA
ENST00000665529	TTC28-AS1	E		lncRNA
ENST00000663167	TTC28-AS1	E		lncRNA
ENST00000654312	TTC28-AS1	E		lncRNA
ENST00000619378	AL033538.2	E		misc_RNA
XM_011530019.2	TTC28	R		protein_coding
XM_011530021.3	TTC28	R		protein_coding
XM_011530022.1	TTC28	R		protein_coding
ENST00000442232	TTC28	E		protein_coding
XM_011530020.1	TTC28	R		protein_coding
ENST00000466709	RN7SL757P	E		misc_RNA
ENST00000364339	SNORD42	E		snoRNA
ENST00000490475	TTC28	E		processed_transcript
ENST00000362927	Y_RNA	E		misc_RNA
ENST00000619803	MIR5739	E		miRNA
NR_106713.1	MIR5739	R		miRNA
XR_001755627.2	LOC101929594	R		lncRNA
XR_001755628.2	LOC101929594	R		lncRNA
XR_001755629.2	LOC101929594	R		lncRNA
XR_002958730.1	LOC101929594	R		lncRNA
XR_002958731.1	LOC101929594	R		lncRNA
ENST00000468807	TTC28	E		retained_intron
ENST00000579233	RN7SL162P	E		misc_RNA
ENST00000348295	CHEK2	E		protein_coding
ENST00000382580	CHEK2	E		protein_coding
ENST00000402731	CHEK2	E		protein_coding
ENST00000403642	CHEK2	E		protein_coding
ENST00000404276	CHEK2	E		protein_coding
ENST00000405598	CHEK2	E		protein_coding
ENST00000416671	CHEK2	E		nonsense_mediated_decay
ENST00000417588	CHEK2	E		nonsense_mediated_decay
ENST00000425190	CHEK2	E		protein_coding
ENST00000433728	CHEK2	E		nonsense_mediated_decay
ENST00000434810	CHEK2	E		protein_coding
ENST00000448511	CHEK2	E		nonsense_mediated_decay
ENST00000456369	CHEK2	E		protein_coding
ENST00000464581	CHEK2	E		protein_coding
ENST00000472807	CHEK2	E		retained_intron
ENST00000648295	CHEK2	E		processed_transcript
ENST00000649563	CHEK2	E		protein_coding
ENST00000650281	CHEK2	E		protein_coding
NM_001005735.2	CHEK2	R		protein_coding
NM_001257387.2	CHEK2	R		protein_coding
NM_001349956.2	CHEK2	R		protein_coding
NM_007194.4	CHEK2	R		protein_coding
NM_145862.2	CHEK2	R		protein_coding
XM_006724114.3	CHEK2	R		protein_coding
XM_006724116.2	CHEK2	R		protein_coding
XM_011529839.2	CHEK2	R		protein_coding
XM_011529840.3	CHEK2	R		protein_coding
XM_011529841.1	CHEK2	R		protein_coding
XM_011529842.2	CHEK2	R		protein_coding
XM_011529845.2	CHEK2	R		protein_coding
XM_017028560.1	CHEK2	R		protein_coding
XM_017028561.2	CHEK2	R		protein_coding
XM_024452148.1	CHEK2	R		protein_coding
XM_024452149.1	CHEK2	R		protein_coding
XR_937805.2	CHEK2	R		misc_RNA
XR_937806.2	CHEK2	R		misc_RNA
ENST00000433028	CHEK2	E		nonsense_mediated_decay
ENST00000491919	CHEK2	E		retained_intron
XM_011529844.2	CHEK2	R		protein_coding
XR_937807.2	CHEK2	R		misc_RNA
ENST00000439346	CHEK2	E		nonsense_mediated_decay
ENST00000439200	CHEK2	E		protein_coding
ENST00000398017	CHEK2	E		protein_coding
ENST00000454252	CHEK2	E		nonsense_mediated_decay
ENST00000650233	CHEK2	E		protein_coding
XR_002958669.1	HSCB	R		misc_RNA
ENST00000216027	HSCB	E		protein_coding
ENST00000450178	HSCB	E		nonsense_mediated_decay
NM_001318314.2	HSCB	R		protein_coding
NM_001318315.2	HSCB	R		protein_coding
NM_001363856.1	HSCB	R		protein_coding
NM_172002.5	HSCB	R		protein_coding
NR_134560.2	HSCB	R		misc_RNA
ENST00000398941	HSCB	E		protein_coding
ENST00000420442	HSCB	E		nonsense_mediated_decay
ENST00000483861	HSCB	E		processed_transcript
ENST00000485599	HSCB	E		processed_transcript
ENST00000495977	HSCB	E		processed_transcript
NM_001318316.2	HSCB	R		protein_coding
XM_005261359.4	HSCB	R		protein_coding
XM_017028619.2	HSCB	R		protein_coding
XM_017028620.2	HSCB	R		protein_coding
ENST00000249064	CCDC117	E		protein_coding
ENST00000421503	CCDC117	E		protein_coding
ENST00000444523	CCDC117	E		protein_coding
ENST00000448492	CCDC117	E		protein_coding
ENST00000453543	CCDC117	E		nonsense_mediated_decay
NM_001284263.2	CCDC117	R		protein_coding
NM_001284264.2	CCDC117	R		protein_coding
NM_001284265.1	CCDC117	R		protein_coding
NM_173510.4	CCDC117	R		protein_coding
ENST00000432510	CCDC117	E		protein_coding
ENST00000216037	XBP1	E		protein_coding
ENST00000344347	XBP1	E		protein_coding
ENST00000403532	XBP1	E		protein_coding
ENST00000405219	XBP1	E		protein_coding
ENST00000484256	XBP1	E		retained_intron
ENST00000611155	XBP1	E		protein_coding
